SU,Site,WaveHeight
11210752,WestEnd,2.080355156
11212800,WestEnd,1.938950628
11214848,WestEnd,1.976735564
11216896,WestEnd,1.935803464
11218944,WestEnd,1.852555441
11220992,WestEnd,1.873473165
11223040,WestEnd,1.888391406
11225088,WestEnd,1.729212722
11227136,WestEnd,1.722958546
11229184,WestEnd,1.788738189
11231232,WestEnd,1.739762368
11233280,WestEnd,1.759836797
11235328,WestEnd,1.720492057
11237376,WestEnd,1.899569946
11239424,WestEnd,1.87139381
11241472,WestEnd,1.893328609
11243520,WestEnd,1.908546455
11245568,WestEnd,1.931003921
11247616,WestEnd,1.979873663
11249664,WestEnd,2.152411909
11251712,WestEnd,2.138993098
11253760,WestEnd,2.186298038
11255808,WestEnd,2.157839229
11257856,WestEnd,2.056934231
11259904,WestEnd,2.024531762
11261952,WestEnd,1.974427449
11264000,WestEnd,1.979684574
11266048,WestEnd,1.858654078
11268096,WestEnd,1.779203754
11270144,WestEnd,1.803276065
11272192,WestEnd,1.771069666
11274240,WestEnd,1.678704438
11276288,WestEnd,1.636430124
11278336,WestEnd,1.596662461
11280384,WestEnd,1.561173048
11282432,WestEnd,1.541652738
11284480,WestEnd,1.571803747
11286528,WestEnd,1.521811734
11288576,WestEnd,1.580018806
11290624,WestEnd,1.530266356
11292672,WestEnd,1.535257781
11294720,WestEnd,1.621583664
11296768,WestEnd,1.642858237
11298816,WestEnd,1.552730575
11300864,WestEnd,1.602912354
11302912,WestEnd,1.568157006
11304960,WestEnd,1.558815347
11307008,WestEnd,1.491786961
11309056,WestEnd,1.490011609
11311104,WestEnd,1.374587621
11313152,WestEnd,1.512865394
11315200,WestEnd,1.37210234
11317248,WestEnd,1.374829926
11319296,WestEnd,1.29111421
11321344,WestEnd,1.354780298
11323392,WestEnd,1.333150799
11325440,WestEnd,1.296471003
11327488,WestEnd,1.313732664
11329536,WestEnd,1.284162457
11331584,WestEnd,1.266730555
11333632,WestEnd,1.291495697
11335680,WestEnd,1.393920488
11337728,WestEnd,1.273948467
11339776,WestEnd,1.322263091
11341824,WestEnd,1.274781105
11343872,WestEnd,1.228736996
11345920,WestEnd,1.315187129
11347968,WestEnd,1.35305744
11350016,WestEnd,1.257624941
11352064,WestEnd,1.288227176
11354112,WestEnd,1.283122442
11356160,WestEnd,1.225822335
11358208,WestEnd,1.250544849
11360256,WestEnd,1.196811905
11362304,WestEnd,1.15658537
11364352,WestEnd,1.027339416
11366400,WestEnd,1.145802764
11368448,WestEnd,1.145243114
11370496,WestEnd,1.139514879
11372544,WestEnd,1.176718798
11374592,WestEnd,1.229305526
11376640,WestEnd,1.330361727
11378688,WestEnd,1.220752618
11380736,WestEnd,1.237346515
11382784,WestEnd,1.320894512
11384832,WestEnd,1.352264624
11386880,WestEnd,1.233473643
11388928,WestEnd,1.268998846
11390976,WestEnd,1.204705519
11393024,WestEnd,1.273726853
11395072,WestEnd,1.218398335
11397120,WestEnd,1.144774721
11399168,WestEnd,1.14630039
11401216,WestEnd,1.215352228
11403264,WestEnd,1.249789925
11405312,WestEnd,1.340151864
11407360,WestEnd,1.26965459
11409408,WestEnd,1.240987515
11411456,WestEnd,1.124922579
11413504,WestEnd,1.242308223
11415552,WestEnd,1.20796208
11417600,WestEnd,1.21521946
11419648,WestEnd,1.211397295
11421696,WestEnd,1.14750692
11423744,WestEnd,1.283476666
11425792,WestEnd,1.154949466
11427840,WestEnd,1.168358527
11429888,WestEnd,1.180490461
11431936,WestEnd,1.123744598
11433984,WestEnd,1.200584477
11436032,WestEnd,1.103389604
11438080,WestEnd,1.098242892
11440128,WestEnd,1.271245323
11442176,WestEnd,1.108538174
11444224,WestEnd,1.088327802
11446272,WestEnd,0.995396788
11448320,WestEnd,1.025455873
11450368,WestEnd,0.947212883
11452416,WestEnd,0.953326364
11454464,WestEnd,0.9366099
11456512,WestEnd,1.025373586
11458560,WestEnd,0.958682338
11460608,WestEnd,0.854309108
11462656,WestEnd,0.974399797
11464704,WestEnd,0.957453638
11466752,WestEnd,1.059763779
11468800,WestEnd,1.007742039
11470848,WestEnd,0.97988667
11472896,WestEnd,1.048420416
11474944,WestEnd,1.073783519
11476992,WestEnd,1.049900558
11479040,WestEnd,1.080442629
11481088,WestEnd,1.329641884
11483136,WestEnd,1.320805567
11485184,WestEnd,1.297047417
11487232,WestEnd,1.571453411
11489280,WestEnd,1.435973109
11491328,WestEnd,1.517853276
11493376,WestEnd,1.838510957
11495424,WestEnd,1.643396053
11497472,WestEnd,1.790631735
11499520,WestEnd,1.429629616
11501568,WestEnd,1.64993524
11503616,WestEnd,1.384242179
11505664,WestEnd,1.639746011
11507712,WestEnd,1.536177041
11509760,WestEnd,1.760591598
11511808,WestEnd,1.659997628
11513856,WestEnd,2.061859219
11515904,WestEnd,1.664501753
11517952,WestEnd,1.777655086
11520000,WestEnd,1.767238052
11522048,WestEnd,1.800934503
11524096,WestEnd,2.241650795
11526144,WestEnd,1.834582524
11528192,WestEnd,2.022815318
11530240,WestEnd,1.811859912
11532288,WestEnd,1.902734183
11534336,WestEnd,1.747210627
11536384,WestEnd,1.618692587
11538432,WestEnd,1.71183732
11540480,WestEnd,1.718391021
11542528,WestEnd,1.75015991
11544576,WestEnd,1.629297183
11546624,WestEnd,1.771607576
11548672,WestEnd,1.746651857
11550720,WestEnd,1.748826979
11552768,WestEnd,1.703743031
11554816,WestEnd,1.697259905
11556864,WestEnd,1.63248146
11558912,WestEnd,1.782174227
11560960,WestEnd,1.863893778
11563008,WestEnd,1.664685251
11565056,WestEnd,1.647442793
11567104,WestEnd,1.764424628
11569152,WestEnd,1.561159254
11571200,WestEnd,1.673829814
11573248,WestEnd,1.607616769
11575296,WestEnd,1.573700124
11577344,WestEnd,1.520358166
11579392,WestEnd,1.639058888
11581440,WestEnd,1.65144987
11583488,WestEnd,1.681335026
11585536,WestEnd,1.650825081
11587584,WestEnd,1.702416266
11589632,WestEnd,1.489090193
11591680,WestEnd,1.613231762
11593728,WestEnd,1.482527463
11595776,WestEnd,1.684922196
11597824,WestEnd,1.550175399
11599872,WestEnd,1.592629192
11601920,WestEnd,1.733487464
11603968,WestEnd,1.673558569
11606016,WestEnd,1.636279895
11608064,WestEnd,1.71851149
11610112,WestEnd,1.575746317
11612160,WestEnd,1.479209409
11614208,WestEnd,1.631527895
11616256,WestEnd,1.602049581
11618304,WestEnd,1.651227846
11620352,WestEnd,1.547571107
11622400,WestEnd,1.572404315
11624448,WestEnd,1.582520571
11626496,WestEnd,1.488199719
11628544,WestEnd,1.686201956
11630592,WestEnd,1.553730308
11632640,WestEnd,1.488447186
11634688,WestEnd,1.561826319
11636736,WestEnd,1.549675214
11638784,WestEnd,1.494761266
11640832,WestEnd,1.612810385
11642880,WestEnd,1.517749923
11644928,WestEnd,1.649987121
11646976,WestEnd,1.560352193
11649024,WestEnd,1.579673711
11651072,WestEnd,1.599511094
11653120,WestEnd,1.503749747
11655168,WestEnd,1.807846187
11657216,WestEnd,1.649191599
11659264,WestEnd,1.664977139
11661312,WestEnd,1.804715043
11663360,WestEnd,1.609480824
11665408,WestEnd,1.751626883
11667456,WestEnd,1.807303755
11669504,WestEnd,1.735021591
11671552,WestEnd,1.754542598
11673600,WestEnd,1.733088845
11675648,WestEnd,1.841482168
11677696,WestEnd,1.707068665
11679744,WestEnd,1.944944829
11681792,WestEnd,1.952949337
11683840,WestEnd,1.873448831
11685888,WestEnd,1.930351961
11687936,WestEnd,1.842638889
11689984,WestEnd,2.026198947
11692032,WestEnd,1.883172789
11694080,WestEnd,2.229713996
11696128,WestEnd,2.134735422
11698176,WestEnd,1.870430496
11700224,WestEnd,2.139830708
11702272,WestEnd,1.998918376
11704320,WestEnd,2.119096547
11706368,WestEnd,2.093967896
11708416,WestEnd,2.258608934
11710464,WestEnd,2.277223321
11712512,WestEnd,2.184374629
11714560,WestEnd,2.061794064
11716608,WestEnd,2.091447676
11718656,WestEnd,2.106569014
11720704,WestEnd,2.099321407
11722752,WestEnd,2.122458796
11724800,WestEnd,2.161580981
11726848,WestEnd,2.188582852
11728896,WestEnd,2.109301547
11730944,WestEnd,2.450737565
11732992,WestEnd,2.208489325
11735040,WestEnd,2.132853398
11737088,WestEnd,2.108627496
11739136,WestEnd,2.060308558
11741184,WestEnd,2.166547186
11743232,WestEnd,2.26557213
11745280,WestEnd,2.221853868
11747328,WestEnd,2.329024941
11749376,WestEnd,2.230275763
11751424,WestEnd,2.123642904
11753472,WestEnd,2.170643058
11755520,WestEnd,2.177579693
11757568,WestEnd,2.379305355
11759616,WestEnd,2.178490881
11761664,WestEnd,2.101245039
11763712,WestEnd,2.049480942
11765760,WestEnd,2.210400525
11767808,WestEnd,2.16328245
11769856,WestEnd,2.274682113
11771904,WestEnd,2.209317602
11773952,WestEnd,2.295392451
11776000,WestEnd,2.388103477
11778048,WestEnd,2.446585376
11780096,WestEnd,2.503105373
11782144,WestEnd,2.143349234
11784192,WestEnd,2.410141333
11786240,WestEnd,2.368993169
11788288,WestEnd,2.421706325
11790336,WestEnd,2.439296237
11792384,WestEnd,2.32432926
11794432,WestEnd,2.338376003
11796480,WestEnd,2.315366209
11798528,WestEnd,2.221491881
11800576,WestEnd,2.089780503
11802624,WestEnd,2.164573031
11804672,WestEnd,1.944529229
11806720,WestEnd,2.059222342
11808768,WestEnd,2.014500399
11810816,WestEnd,2.046471509
11812864,WestEnd,1.917663336
11814912,WestEnd,2.02160324
11816960,WestEnd,2.02922136
11819008,WestEnd,1.898526779
11821056,WestEnd,1.899351429
11823104,WestEnd,1.841067579
11825152,WestEnd,1.949921885
11827200,WestEnd,1.932814923
11829248,WestEnd,1.869316873
11831296,WestEnd,1.963166837
11833344,WestEnd,1.907184644
11835392,WestEnd,1.889854385
11837440,WestEnd,1.775789693
11839488,WestEnd,1.859737374
11841536,WestEnd,1.811784602
11843584,WestEnd,1.741954989
11845632,WestEnd,1.737218507
11847680,WestEnd,1.774378955
11849728,WestEnd,1.736381873
11851776,WestEnd,1.744604517
11853824,WestEnd,1.78067837
11855872,WestEnd,1.813932762
11857920,WestEnd,1.833502363
11859968,WestEnd,1.843301117
11862016,WestEnd,1.777056519
11864064,WestEnd,1.77900835
11866112,WestEnd,1.773585764
11868160,WestEnd,1.723586267
11870208,WestEnd,1.672774695
11872256,WestEnd,1.73360798
11874304,WestEnd,1.698961491
11876352,WestEnd,1.796158089
11878400,WestEnd,1.633190453
11880448,WestEnd,1.677870614
11882496,WestEnd,1.682252222
11884544,WestEnd,1.650190052
11886592,WestEnd,1.681216663
11888640,WestEnd,1.7094403
11890688,WestEnd,1.6284793
11892736,WestEnd,1.638234189
11894784,WestEnd,1.576478503
11896832,WestEnd,1.554657798
11898880,WestEnd,1.512607532
11900928,WestEnd,1.39666901
11902976,WestEnd,1.488025581
11905024,WestEnd,1.47313848
11907072,WestEnd,1.486180697
11909120,WestEnd,1.465581311
11911168,WestEnd,1.471297399
11913216,WestEnd,1.516297648
11915264,WestEnd,1.513194666
11917312,WestEnd,1.572405696
11919360,WestEnd,1.448111278
11921408,WestEnd,1.560884329
11923456,WestEnd,1.447416503
11925504,WestEnd,1.418517507
11927552,WestEnd,1.496091216
11929600,WestEnd,1.36316815
11931648,WestEnd,1.346475054
11933696,WestEnd,1.453231365
11935744,WestEnd,1.482682245
11937792,WestEnd,1.439440834
11939840,WestEnd,1.399117837
11941888,WestEnd,1.409941283
11943936,WestEnd,1.391982256
11945984,WestEnd,1.444316761
11948032,WestEnd,1.357136865
11950080,WestEnd,1.455092133
11952128,WestEnd,1.419461029
11954176,WestEnd,1.574471
11956224,WestEnd,1.468460247
11958272,WestEnd,1.436032432
11960320,WestEnd,1.484619506
11962368,WestEnd,1.662660266
11964416,WestEnd,1.510024393
11966464,WestEnd,1.641740337
11968512,WestEnd,1.603276313
11970560,WestEnd,1.512119154
11972608,WestEnd,1.509889771
11974656,WestEnd,1.552180006
11976704,WestEnd,1.479223207
11978752,WestEnd,1.532604553
11980800,WestEnd,1.567111587
11982848,WestEnd,1.460162879
11984896,WestEnd,1.529051786
11986944,WestEnd,1.482776133
11988992,WestEnd,1.429570416
11991040,WestEnd,1.572439594
11993088,WestEnd,1.340812081
11995136,WestEnd,1.35044542
11997184,WestEnd,1.353175087
11999232,WestEnd,1.386692521
12001280,WestEnd,1.37761513
12003328,WestEnd,1.322280879
12005376,WestEnd,1.370475995
12007424,WestEnd,1.478521468
12009472,WestEnd,1.41243676
12011520,WestEnd,1.475689868
12013568,WestEnd,1.277290349
12015616,WestEnd,1.372891409
12017664,WestEnd,1.37879318
12019712,WestEnd,1.269127247
12021760,WestEnd,1.439873134
12023808,WestEnd,1.330748653
12025856,WestEnd,1.326010584
12027904,WestEnd,1.25254733
12029952,WestEnd,1.297197467
12032000,WestEnd,1.308063755
12034048,WestEnd,1.312778316
12036096,WestEnd,1.323409158
12038144,WestEnd,1.359312636
12040192,WestEnd,1.335355291
12042240,WestEnd,1.313278897
12044288,WestEnd,1.288113729
12046336,WestEnd,1.376422922
12048384,WestEnd,1.234247414
12050432,WestEnd,1.255134247
12052480,WestEnd,1.365704092
12054528,WestEnd,1.287750306
12056576,WestEnd,1.297329603
12058624,WestEnd,1.239949061
12060672,WestEnd,1.24431171
12062720,WestEnd,1.249837935
12064768,WestEnd,1.253949392
12066816,WestEnd,1.244098618
12068864,WestEnd,1.18268963
12070912,WestEnd,1.190292631
12072960,WestEnd,1.246516818
12075008,WestEnd,1.133954919
12077056,WestEnd,1.215344781
12079104,WestEnd,1.217513739
12081152,WestEnd,1.217060144
12083200,WestEnd,1.164952632
12085248,WestEnd,1.17930209
12087296,WestEnd,1.2388698
12089344,WestEnd,1.179248014
12091392,WestEnd,1.268876586
12093440,WestEnd,1.309349149
12095488,WestEnd,1.20643058
12097536,WestEnd,1.275998748
12099584,WestEnd,1.360953058
12101632,WestEnd,1.441529766
12103680,WestEnd,1.31130877
12105728,WestEnd,1.366502535
12107776,WestEnd,1.303756373
12109824,WestEnd,1.300859826
12111872,WestEnd,1.401904332
12113920,WestEnd,1.368717516
12115968,WestEnd,1.312417003
12118016,WestEnd,1.356105726
12120064,WestEnd,1.388362904
12122112,WestEnd,1.373430576
12124160,WestEnd,1.310734453
12126208,WestEnd,1.435618039
12128256,WestEnd,1.467963785
12130304,WestEnd,1.468373288
12132352,WestEnd,1.440060659
12134400,WestEnd,1.369113598
12136448,WestEnd,1.499595461
12138496,WestEnd,1.443703493
12140544,WestEnd,1.414839727
12142592,WestEnd,1.372187965
12144640,WestEnd,1.434460727
12146688,WestEnd,1.492126728
12148736,WestEnd,1.387669196
12150784,WestEnd,1.411583644
12152832,WestEnd,1.341231614
12154880,WestEnd,1.493713858
12156928,WestEnd,1.51149558
12158976,WestEnd,1.453482468
12161024,WestEnd,1.316423256
12163072,WestEnd,1.317999399
12165120,WestEnd,1.359075971
12167168,WestEnd,1.234842693
12169216,WestEnd,1.177181899
12171264,WestEnd,1.247768688
12173312,WestEnd,1.223026597
12175360,WestEnd,1.123171759
12177408,WestEnd,1.197882595
12179456,WestEnd,1.268669129
12181504,WestEnd,1.305110425
12183552,WestEnd,1.226699238
12185600,WestEnd,1.194197745
12187648,WestEnd,1.199298773
12189696,WestEnd,1.210809225
12191744,WestEnd,1.152237438
12193792,WestEnd,1.2819498
12195840,WestEnd,1.289937788
12197888,WestEnd,1.306159353
12199936,WestEnd,1.325405331
12201984,WestEnd,1.299038825
12204032,WestEnd,1.293467157
12206080,WestEnd,1.297831891
12208128,WestEnd,1.361725964
12210176,WestEnd,1.312577004
12212224,WestEnd,1.355113448
12214272,WestEnd,1.441456703
12216320,WestEnd,1.389186386
12218368,WestEnd,1.429517001
12220416,WestEnd,1.378701284
12222464,WestEnd,1.407154108
12224512,WestEnd,1.465941262
12226560,WestEnd,1.457684742
12228608,WestEnd,1.448220918
12230656,WestEnd,1.496612647
12232704,WestEnd,1.601838175
12234752,WestEnd,1.539761581
12236800,WestEnd,1.521855385
12238848,WestEnd,1.55223888
12240896,WestEnd,1.607323195
12242944,WestEnd,1.583898513
12244992,WestEnd,1.741817751
12247040,WestEnd,1.716091802
12249088,WestEnd,1.752796998
12251136,WestEnd,1.66191775
12253184,WestEnd,1.481984412
12255232,WestEnd,1.611723426
12257280,WestEnd,1.70520906
12259328,WestEnd,1.626259874
12261376,WestEnd,1.661209906
12263424,WestEnd,1.705472745
12265472,WestEnd,1.688515803
12267520,WestEnd,1.683756826
12269568,WestEnd,1.740310743
12271616,WestEnd,1.820409446
12273664,WestEnd,1.848645642
12275712,WestEnd,1.919224453
12277760,WestEnd,1.915011525
12279808,WestEnd,1.891611055
12281856,WestEnd,1.920381966
12283904,WestEnd,1.841068705
12285952,WestEnd,2.118542345
12288000,WestEnd,2.055168601
12290048,WestEnd,1.952429017
12292096,WestEnd,1.895794101
12294144,WestEnd,1.949098378
12296192,WestEnd,1.951912103
12298240,WestEnd,1.893715722
12300288,WestEnd,1.929212727
12302336,WestEnd,2.000096717
12304384,WestEnd,1.982222862
12306432,WestEnd,1.939742199
12308480,WestEnd,2.096558553
12310528,WestEnd,2.037196676
12312576,WestEnd,2.011231944
12314624,WestEnd,2.003734791
12316672,WestEnd,2.085017999
12318720,WestEnd,2.20552223
12320768,WestEnd,2.043299978
12322816,WestEnd,2.022344011
12324864,WestEnd,2.130922569
12326912,WestEnd,1.915223676
12328960,WestEnd,1.999914394
12331008,WestEnd,2.109590638
12333056,WestEnd,1.983482411
12335104,WestEnd,2.061153712
12337152,WestEnd,1.871332511
12339200,WestEnd,1.927191534
12341248,WestEnd,1.858601482
12343296,WestEnd,1.906699017
12345344,WestEnd,1.891675488
12347392,WestEnd,1.806496221
12349440,WestEnd,1.832016686
12351488,WestEnd,1.747042914
12353536,WestEnd,1.837311625
12355584,WestEnd,1.892584393
12357632,WestEnd,1.812387254
12359680,WestEnd,1.818685941
12361728,WestEnd,1.671506381
12363776,WestEnd,1.850782769
12365824,WestEnd,1.619986203
12367872,WestEnd,1.631935862
12369920,WestEnd,1.581705604
12371968,WestEnd,1.665516687
12374016,WestEnd,1.722491037
12376064,WestEnd,1.865837956
12378112,WestEnd,1.699559688
12380160,WestEnd,1.741082648
12382208,WestEnd,1.662455238
12384256,WestEnd,1.727658653
12386304,WestEnd,1.703595177
12388352,WestEnd,1.695952656
12390400,WestEnd,1.795156933
12392448,WestEnd,1.64144719
12394496,WestEnd,1.680486415
12396544,WestEnd,1.801815953
12398592,WestEnd,1.798643996
12400640,WestEnd,1.793641617
12402688,WestEnd,1.832739836
12404736,WestEnd,1.915696461
12406784,WestEnd,2.046583112
12408832,WestEnd,2.024471902
12410880,WestEnd,1.916159476
12412928,WestEnd,2.096744081
12414976,WestEnd,2.011687866
12417024,WestEnd,2.010711178
12419072,WestEnd,2.160378385
12421120,WestEnd,2.12374312
12423168,WestEnd,2.086156536
12425216,WestEnd,2.071872229
12427264,WestEnd,2.049499628
12429312,WestEnd,2.01616238
12431360,WestEnd,2.022130783
12433408,WestEnd,2.157826762
12435456,WestEnd,2.11219925
12437504,WestEnd,2.211067303
12439552,WestEnd,2.07293198
12441600,WestEnd,2.009621593
12443648,WestEnd,2.179498539
12445696,WestEnd,2.140409508
12447744,WestEnd,2.159609949
12449792,WestEnd,2.211786965
12451840,WestEnd,2.32328757
12453888,WestEnd,2.111728073
12455936,WestEnd,2.301907032
12457984,WestEnd,2.307240654
12460032,WestEnd,2.328512338
12462080,WestEnd,2.270757963
12464128,WestEnd,2.294691738
12466176,WestEnd,2.25080301
12468224,WestEnd,2.3321694
12470272,WestEnd,2.51556168
12472320,WestEnd,2.401856796
12474368,WestEnd,2.51007035
12476416,WestEnd,2.513662168
12478464,WestEnd,2.414124976
12480512,WestEnd,2.354303143
12482560,WestEnd,2.362021706
12484608,WestEnd,2.624110846
12486656,WestEnd,2.524970309
12488704,WestEnd,2.718705452
12490752,WestEnd,2.588102693
12492800,WestEnd,2.562539883
12494848,WestEnd,2.735516748
12496896,WestEnd,2.86236574
12498944,WestEnd,3.014585894
12500992,WestEnd,2.893958499
12503040,WestEnd,2.976382855
12505088,WestEnd,2.816648848
12507136,WestEnd,3.070261178
12509184,WestEnd,2.891586214
12511232,WestEnd,2.983994489
12513280,WestEnd,2.867047741
12515328,WestEnd,2.956547715
12517376,WestEnd,3.093708875
12519424,WestEnd,2.844067104
12521472,WestEnd,2.86971342
12523520,WestEnd,2.821787198
12525568,WestEnd,2.916648407
12527616,WestEnd,3.024208623
12529664,WestEnd,2.930198851
12531712,WestEnd,2.913444352
12533760,WestEnd,2.88909667
12535808,WestEnd,3.295303696
12537856,WestEnd,3.13541924
12539904,WestEnd,3.25342126
12541952,WestEnd,3.566674844
12544000,WestEnd,3.575919866
12546048,WestEnd,3.459496453
12548096,WestEnd,3.794066918
12550144,WestEnd,3.598656692
12552192,WestEnd,4.019571366
12554240,WestEnd,4.07072779
12556288,WestEnd,4.051177527
12558336,WestEnd,3.670708526
12560384,WestEnd,3.886737733
12562432,WestEnd,3.521534887
12564480,WestEnd,3.639652911
12566528,WestEnd,3.277799644
12568576,WestEnd,3.376907146
12570624,WestEnd,3.342214146
12572672,WestEnd,3.518320443
12574720,WestEnd,3.316992908
12576768,WestEnd,3.324318244
12578816,WestEnd,3.367089509
12580864,WestEnd,3.372188161
12582912,WestEnd,3.442845947
12584960,WestEnd,3.1923597
12587008,WestEnd,3.380409804
12589056,WestEnd,3.456904974
12591104,WestEnd,3.312912729
12593152,WestEnd,3.332793098
12595200,WestEnd,3.221556434
12597248,WestEnd,3.386187183
12599296,WestEnd,3.175416266
12601344,WestEnd,3.212306423
12603392,WestEnd,3.181923402
12605440,WestEnd,2.944793173
12607488,WestEnd,2.880973433
12609536,WestEnd,2.905878382
12611584,WestEnd,2.785256579
12613632,WestEnd,2.819888917
12615680,WestEnd,2.749633469
12617728,WestEnd,2.64882018
12619776,WestEnd,2.845590069
12621824,WestEnd,2.567461682
12623872,WestEnd,2.705945538
12625920,WestEnd,2.589121093
12627968,WestEnd,2.646400521
12630016,WestEnd,2.551888299
